0|0|0|0.0014903129657228018
0|0|1|0.007451564828614009
0|0|2|0.038002980625931444
0|0|3|0.26453055141579734
0|0|4|0.657973174366617
0|0|5|0.8934426229508197
0|0|6|0.9746646795827124
0|0|7|0.9694485842026825
0|0|8|0.879284649776453
0|0|9|0.30327868852459017
0|0|10|0.09612518628912071
0|0|11|0.012667660208643815
0|0|12|0.0022354694485842027
0|0|13|0.0
0|0|14|0.0
0|0|15|0.0
0|0|16|0.0
0|0|17|0.0
0|0|18|0.0
0|0|19|0.0
0|1|0|0.004470938897168405
0|1|1|0.041728763040238454
0|1|2|0.4150521609538003
0|1|3|0.8204172876304023
0|1|4|0.6885245901639344
0|1|5|0.32488822652757077
0|1|6|0.14232488822652756
0|1|7|0.11847988077496274
0|1|8|0.5409836065573771
0|1|9|0.9061102831594635
0|1|10|0.6400894187779433
0|1|11|0.10581222056631892
0|1|12|0.00894187779433681
0|1|13|0.0014903129657228018
0|1|14|0.0
0|1|15|0.0
0|1|16|0.0
0|1|17|0.0
0|1|18|0.0
0|1|19|0.0
0|2|0|0.02459016393442623
0|2|1|0.2570789865871833
0|2|2|0.8070044709388972
0|2|3|0.6289120715350224
0|2|4|0.19821162444113263
0|2|5|0.03129657228017884
0|2|6|0.010432190760059613
0|2|7|0.013412816691505217
0|2|8|0.06780923994038748
0|2|9|0.43591654247391953
0|2|10|0.9098360655737705
0|2|11|0.503725782414307
0|2|12|0.04769001490312966
0|2|13|0.007451564828614009
0|2|14|7.451564828614009E-4
0|2|15|0.0
0|2|16|0.0
0|2|17|0.0
0|2|18|0.0
0|2|19|0.0
0|3|0|0.07749627421758569
0|3|1|0.6147540983606558
0|3|2|0.8524590163934426
0|3|3|0.3479880774962742
0|3|4|0.028315946348733235
0|3|5|0.0067064083457526085
0|3|6|0.0037257824143070045
0|3|7|0.0022354694485842027
0|3|8|0.009687034277198211
0|3|9|0.14456035767511177
0|3|10|0.7250372578241431
0|3|11|0.8614008941877794
0|3|12|0.15201192250372578
0|3|13|0.011177347242921014
0|3|14|0.0
0|3|15|0.0
0|3|16|0.0
0|3|17|0.0
0|3|18|0.0
0|3|19|0.0
0|4|0|0.2570789865871833
0|4|1|0.8941877794336811
0|4|2|0.7347242921013413
0|4|3|0.14083457526080476
0|4|4|0.007451564828614009
0|4|5|7.451564828614009E-4
0|4|6|0.0014903129657228018
0|4|7|0.0
0|4|8|7.451564828614009E-4
0|4|9|0.04694485842026826
0|4|10|0.5141579731743666
0|4|11|0.9687034277198212
0|4|12|0.4157973174366617
0|4|13|0.030551415797317436
0|4|14|7.451564828614009E-4
0|4|15|0.0
0|4|16|0.0
0|4|17|0.0
0|4|18|0.0
0|4|19|0.0
0|5|0|0.48062593144560356
0|5|1|0.9746646795827124
0|5|2|0.6095380029806259
0|5|3|0.06333830104321908
0|5|4|0.0029806259314456036
0|5|5|0.0
0|5|6|0.0014903129657228018
0|5|7|7.451564828614009E-4
0|5|8|7.451564828614009E-4
0|5|9|0.018628912071535022
0|5|10|0.3055141579731744
0|5|11|0.9448584202682563
0|5|12|0.6289120715350224
0|5|13|0.05067064083457526
0|5|14|0.0014903129657228018
0|5|15|0.0
0|5|16|0.0
0|5|17|0.0
0|5|18|0.0
0|5|19|0.0
0|6|0|0.6333830104321908
0|6|1|0.9910581222056631
